"changeId","action","requestedManager","canonicalManager","legacyId","baselineFundName","proposedFundName","confidence","vehicleType","lifecycle","northAmericaBasis","additionSizeGateBasis","additionSizeGateRationale","field","before","after","rationale","reviewReasons","evidenceUrls"
"UPD-060","UPDATE","Goldman Sachs Asset Management","Goldman Sachs Alternatives","FUND-087","GS WSIP IV","West Street Infrastructure Partners IV","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeBasis","—","FINAL_CLOSE","Repository uses an abbreviated name and lacks classified size fields and an as-of date; corrected to the official fund name and fully evidenced size fields.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://am.gs.com/en-us/advisors/news/press-release/2023/goldman-sachs-asset-management-raises-4-billion-for-west-street-infrastructure-partners-iv"
"UPD-060","UPDATE","Goldman Sachs Asset Management","Goldman Sachs Alternatives","FUND-087","GS WSIP IV","West Street Infrastructure Partners IV","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeAsOf","—","2023-10-23","Repository uses an abbreviated name and lacks classified size fields and an as-of date; corrected to the official fund name and fully evidenced size fields.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://am.gs.com/en-us/advisors/news/press-release/2023/goldman-sachs-asset-management-raises-4-billion-for-west-street-infrastructure-partners-iv"
"UPD-060","UPDATE","Goldman Sachs Asset Management","Goldman Sachs Alternatives","FUND-087","GS WSIP IV","West Street Infrastructure Partners IV","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sectors","Power & ET | Utilities | Digital | Midstream | Transportation | Social Infra","Power & ET | Digital | Transportation | Social Infra","Repository uses an abbreviated name and lacks classified size fields and an as-of date; corrected to the official fund name and fully evidenced size fields.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://am.gs.com/en-us/advisors/news/press-release/2023/goldman-sachs-asset-management-raises-4-billion-for-west-street-infrastructure-partners-iv"
"UPD-061","UPDATE","Goldman Sachs Asset Management","Goldman Sachs Alternatives","FUND-088","GS WSIP V","West Street Infrastructure Partners V","HIGH","NAMED_FUND","RAISING","EXPLICIT_NA_MANDATE","—","—","fundName","GS WSIP V","West Street Infrastructure Partners V","Repository relies on secondary reporting and lacks primary-evidenced size classification and sector definition; corrected to the official fundraising disclosure while retaining the repository's Raising status.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://am.gs.com/en-us/advisors/news/press-release/2026/goldman-sachs-alternatives-announces-first-close-of-west-street-infrastructure-partners-v"
"UPD-061","UPDATE","Goldman Sachs Asset Management","Goldman Sachs Alternatives","FUND-088","GS WSIP V","West Street Infrastructure Partners V","HIGH","NAMED_FUND","RAISING","EXPLICIT_NA_MANDATE","—","—","investmentStrategy","Fifth flagship Goldman infrastructure vehicle; Infralogic reported a $4bn target, Europe/North America focus and no disclosed investments yet, with the broader Goldman platform framed around energy transition, digital infrastructure, transport/logistics and circular economy.","Value-add infrastructure fund targeting operating assets across energy transition, digital infrastructure, transport and circular economy in North America and Europe.","Repository relies on secondary reporting and lacks primary-evidenced size classification and sector definition; corrected to the official fundraising disclosure while retaining the repository's Raising status.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://am.gs.com/en-us/advisors/news/press-release/2026/goldman-sachs-alternatives-announces-first-close-of-west-street-infrastructure-partners-v"
"UPD-061","UPDATE","Goldman Sachs Asset Management","Goldman Sachs Alternatives","FUND-088","GS WSIP V","West Street Infrastructure Partners V","HIGH","NAMED_FUND","RAISING","EXPLICIT_NA_MANDATE","—","—","size","[$4.0B]","$4.0B target","Repository relies on secondary reporting and lacks primary-evidenced size classification and sector definition; corrected to the official fundraising disclosure while retaining the repository's Raising status.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://am.gs.com/en-us/advisors/news/press-release/2026/goldman-sachs-alternatives-announces-first-close-of-west-street-infrastructure-partners-v"
"UPD-061","UPDATE","Goldman Sachs Asset Management","Goldman Sachs Alternatives","FUND-088","GS WSIP V","West Street Infrastructure Partners V","HIGH","NAMED_FUND","RAISING","EXPLICIT_NA_MANDATE","—","—","sizeNativeCurrency","—","USD","Repository relies on secondary reporting and lacks primary-evidenced size classification and sector definition; corrected to the official fundraising disclosure while retaining the repository's Raising status.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://am.gs.com/en-us/advisors/news/press-release/2026/goldman-sachs-alternatives-announces-first-close-of-west-street-infrastructure-partners-v"
"UPD-061","UPDATE","Goldman Sachs Asset Management","Goldman Sachs Alternatives","FUND-088","GS WSIP V","West Street Infrastructure Partners V","HIGH","NAMED_FUND","RAISING","EXPLICIT_NA_MANDATE","—","—","sizeNativeAmount","—","4000000000","Repository relies on secondary reporting and lacks primary-evidenced size classification and sector definition; corrected to the official fundraising disclosure while retaining the repository's Raising status.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://am.gs.com/en-us/advisors/news/press-release/2026/goldman-sachs-alternatives-announces-first-close-of-west-street-infrastructure-partners-v"
"UPD-061","UPDATE","Goldman Sachs Asset Management","Goldman Sachs Alternatives","FUND-088","GS WSIP V","West Street Infrastructure Partners V","HIGH","NAMED_FUND","RAISING","EXPLICIT_NA_MANDATE","—","—","sizeBasis","—","TARGET","Repository relies on secondary reporting and lacks primary-evidenced size classification and sector definition; corrected to the official fundraising disclosure while retaining the repository's Raising status.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://am.gs.com/en-us/advisors/news/press-release/2026/goldman-sachs-alternatives-announces-first-close-of-west-street-infrastructure-partners-v"
"UPD-061","UPDATE","Goldman Sachs Asset Management","Goldman Sachs Alternatives","FUND-088","GS WSIP V","West Street Infrastructure Partners V","HIGH","NAMED_FUND","RAISING","EXPLICIT_NA_MANDATE","—","—","sizeAsOf","—","2026-06-01","Repository relies on secondary reporting and lacks primary-evidenced size classification and sector definition; corrected to the official fundraising disclosure while retaining the repository's Raising status.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://am.gs.com/en-us/advisors/news/press-release/2026/goldman-sachs-alternatives-announces-first-close-of-west-street-infrastructure-partners-v"
"UPD-061","UPDATE","Goldman Sachs Asset Management","Goldman Sachs Alternatives","FUND-088","GS WSIP V","West Street Infrastructure Partners V","HIGH","NAMED_FUND","RAISING","EXPLICIT_NA_MANDATE","—","—","sectors","Power & ET | Utilities | Digital | Midstream | Transportation | Social Infra","Power & ET | Digital | Transportation","Repository relies on secondary reporting and lacks primary-evidenced size classification and sector definition; corrected to the official fundraising disclosure while retaining the repository's Raising status.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://am.gs.com/en-us/advisors/news/press-release/2026/goldman-sachs-alternatives-announces-first-close-of-west-street-infrastructure-partners-v"
"UPD-062","UPDATE","H.I.G. Capital","H.I.G. Capital","FUND-089","H.I.G. Infrastructure Partners Fund I","H.I.G. Infrastructure Partners","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","fundName","H.I.G. Infrastructure Partners Fund I","H.I.G. Infrastructure Partners","Repository fund name and size semantics are simplified; official materials confirm canonical fund name and that $1.3B represents aggregate commitments including SMAs with a specific as-of date. Sector list refined to evidenced sectors.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.hig.com/news/h-i-g-capital-closes-its-inaugural-infrastructure-fund-at-1-3-billion | https://www.hig.com/news/h-i-g-capital-launches-infrastructure-investment-platform | https://www.higinfrastructure.com/strategy/"
"UPD-062","UPDATE","H.I.G. Capital","H.I.G. Capital","FUND-089","H.I.G. Infrastructure Partners Fund I","H.I.G. Infrastructure Partners","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","size","$1.3B","$1.3B aggregate capital commitments (including separately managed accounts)","Repository fund name and size semantics are simplified; official materials confirm canonical fund name and that $1.3B represents aggregate commitments including SMAs with a specific as-of date. Sector list refined to evidenced sectors.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.hig.com/news/h-i-g-capital-closes-its-inaugural-infrastructure-fund-at-1-3-billion | https://www.hig.com/news/h-i-g-capital-launches-infrastructure-investment-platform | https://www.higinfrastructure.com/strategy/"
"UPD-062","UPDATE","H.I.G. Capital","H.I.G. Capital","FUND-089","H.I.G. Infrastructure Partners Fund I","H.I.G. Infrastructure Partners","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeCurrency","—","USD","Repository fund name and size semantics are simplified; official materials confirm canonical fund name and that $1.3B represents aggregate commitments including SMAs with a specific as-of date. Sector list refined to evidenced sectors.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.hig.com/news/h-i-g-capital-closes-its-inaugural-infrastructure-fund-at-1-3-billion | https://www.hig.com/news/h-i-g-capital-launches-infrastructure-investment-platform | https://www.higinfrastructure.com/strategy/"
"UPD-062","UPDATE","H.I.G. Capital","H.I.G. Capital","FUND-089","H.I.G. Infrastructure Partners Fund I","H.I.G. Infrastructure Partners","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeAmount","—","1300000000","Repository fund name and size semantics are simplified; official materials confirm canonical fund name and that $1.3B represents aggregate commitments including SMAs with a specific as-of date. Sector list refined to evidenced sectors.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.hig.com/news/h-i-g-capital-closes-its-inaugural-infrastructure-fund-at-1-3-billion | https://www.hig.com/news/h-i-g-capital-launches-infrastructure-investment-platform | https://www.higinfrastructure.com/strategy/"
"UPD-062","UPDATE","H.I.G. Capital","H.I.G. Capital","FUND-089","H.I.G. Infrastructure Partners Fund I","H.I.G. Infrastructure Partners","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeBasis","—","COMMITMENTS","Repository fund name and size semantics are simplified; official materials confirm canonical fund name and that $1.3B represents aggregate commitments including SMAs with a specific as-of date. Sector list refined to evidenced sectors.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.hig.com/news/h-i-g-capital-closes-its-inaugural-infrastructure-fund-at-1-3-billion | https://www.hig.com/news/h-i-g-capital-launches-infrastructure-investment-platform | https://www.higinfrastructure.com/strategy/"
"UPD-062","UPDATE","H.I.G. Capital","H.I.G. Capital","FUND-089","H.I.G. Infrastructure Partners Fund I","H.I.G. Infrastructure Partners","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeAsOf","—","2024-06-24","Repository fund name and size semantics are simplified; official materials confirm canonical fund name and that $1.3B represents aggregate commitments including SMAs with a specific as-of date. Sector list refined to evidenced sectors.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.hig.com/news/h-i-g-capital-closes-its-inaugural-infrastructure-fund-at-1-3-billion | https://www.hig.com/news/h-i-g-capital-launches-infrastructure-investment-platform | https://www.higinfrastructure.com/strategy/"
"UPD-062","UPDATE","H.I.G. Capital","H.I.G. Capital","FUND-089","H.I.G. Infrastructure Partners Fund I","H.I.G. Infrastructure Partners","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sectors","Power & ET | Digital | Transportation | Social Infra","Power & ET | Digital | Transportation","Repository fund name and size semantics are simplified; official materials confirm canonical fund name and that $1.3B represents aggregate commitments including SMAs with a specific as-of date. Sector list refined to evidenced sectors.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.hig.com/news/h-i-g-capital-closes-its-inaugural-infrastructure-fund-at-1-3-billion | https://www.hig.com/news/h-i-g-capital-launches-infrastructure-investment-platform | https://www.higinfrastructure.com/strategy/"
"UPD-063","UPDATE","Harbert Management Corp","Harbert Management Corporation","FUND-090","Harbert HIF VI","Harbert Infrastructure Fund VI, LP","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","fundName","Harbert HIF VI","Harbert Infrastructure Fund VI, LP","Repository uses alias name and lacks full size semantics; corrected to official name and final close details.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.globenewswire.com/news-release/2022/10/06/2529666/0/en/harbert-infrastructure-fund-vi-lp-announces-final-close.html"
"UPD-063","UPDATE","Harbert Management Corp","Harbert Management Corporation","FUND-090","Harbert HIF VI","Harbert Infrastructure Fund VI, LP","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","investmentStrategy","North American power and renewable energy fund investing across renewable, dispatchable, and distributed generation with an emphasis on contracted cash flows and active asset management.","North American power and renewable energy fund investing across renewable and dispatchable generation.","Repository uses alias name and lacks full size semantics; corrected to official name and final close details.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.globenewswire.com/news-release/2022/10/06/2529666/0/en/harbert-infrastructure-fund-vi-lp-announces-final-close.html"
"UPD-063","UPDATE","Harbert Management Corp","Harbert Management Corporation","FUND-090","Harbert HIF VI","Harbert Infrastructure Fund VI, LP","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","size","$0.9B","$0.9B final close","Repository uses alias name and lacks full size semantics; corrected to official name and final close details.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.globenewswire.com/news-release/2022/10/06/2529666/0/en/harbert-infrastructure-fund-vi-lp-announces-final-close.html"
"UPD-063","UPDATE","Harbert Management Corp","Harbert Management Corporation","FUND-090","Harbert HIF VI","Harbert Infrastructure Fund VI, LP","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeCurrency","—","USD","Repository uses alias name and lacks full size semantics; corrected to official name and final close details.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.globenewswire.com/news-release/2022/10/06/2529666/0/en/harbert-infrastructure-fund-vi-lp-announces-final-close.html"
"UPD-063","UPDATE","Harbert Management Corp","Harbert Management Corporation","FUND-090","Harbert HIF VI","Harbert Infrastructure Fund VI, LP","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeAmount","—","900000000","Repository uses alias name and lacks full size semantics; corrected to official name and final close details.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.globenewswire.com/news-release/2022/10/06/2529666/0/en/harbert-infrastructure-fund-vi-lp-announces-final-close.html"
"UPD-063","UPDATE","Harbert Management Corp","Harbert Management Corporation","FUND-090","Harbert HIF VI","Harbert Infrastructure Fund VI, LP","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeBasis","—","FINAL_CLOSE","Repository uses alias name and lacks full size semantics; corrected to official name and final close details.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.globenewswire.com/news-release/2022/10/06/2529666/0/en/harbert-infrastructure-fund-vi-lp-announces-final-close.html"
"UPD-063","UPDATE","Harbert Management Corp","Harbert Management Corporation","FUND-090","Harbert HIF VI","Harbert Infrastructure Fund VI, LP","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeAsOf","—","2022-10-06","Repository uses alias name and lacks full size semantics; corrected to official name and final close details.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://www.globenewswire.com/news-release/2022/10/06/2529666/0/en/harbert-infrastructure-fund-vi-lp-announces-final-close.html"
"UPD-064","UPDATE","Harrison Street","Harrison Street","FUND-092","Harrison Street Social Infrastructure Fund","Harrison Street Infrastructure Fund, L.P.","HIGH","NAMED_FUND","EVERGREEN_ACTIVE","EXPLICIT_NA_MANDATE","—","—","fundName","Harrison Street Social Infrastructure Fund","Harrison Street Infrastructure Fund, L.P.","Repository uses outdated fund name and unsupported size figure; primary SEC filings confirm rename and provide current fundraising amount semantics.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://reports.adviserinfo.sec.gov/reports/ADV/157983/PDF/157983.pdf | https://www.sec.gov/Archives/edgar/data/1744140/000174414026000003/xslFormDX01/primary_doc.xml | https://www.harrisonst.com/infrastructure/"
"UPD-064","UPDATE","Harrison Street","Harrison Street","FUND-092","Harrison Street Social Infrastructure Fund","Harrison Street Infrastructure Fund, L.P.","HIGH","NAMED_FUND","EVERGREEN_ACTIVE","EXPLICIT_NA_MANDATE","—","—","investmentStrategy","Essential-infrastructure strategy serving municipality, university, school, and hospital users through PPP campus assets, district energy, renewables, and fiber / digital infrastructure.","Core-plus essential infrastructure strategy investing in North American social, utility, renewable and digital infrastructure assets serving institutional users.","Repository uses outdated fund name and unsupported size figure; primary SEC filings confirm rename and provide current fundraising amount semantics.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://reports.adviserinfo.sec.gov/reports/ADV/157983/PDF/157983.pdf | https://www.sec.gov/Archives/edgar/data/1744140/000174414026000003/xslFormDX01/primary_doc.xml | https://www.harrisonst.com/infrastructure/"
"UPD-064","UPDATE","Harrison Street","Harrison Street","FUND-092","Harrison Street Social Infrastructure Fund","Harrison Street Infrastructure Fund, L.P.","HIGH","NAMED_FUND","EVERGREEN_ACTIVE","EXPLICIT_NA_MANDATE","—","—","size","$5.3B","$2.6071B amount sold","Repository uses outdated fund name and unsupported size figure; primary SEC filings confirm rename and provide current fundraising amount semantics.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://reports.adviserinfo.sec.gov/reports/ADV/157983/PDF/157983.pdf | https://www.sec.gov/Archives/edgar/data/1744140/000174414026000003/xslFormDX01/primary_doc.xml | https://www.harrisonst.com/infrastructure/"
"UPD-064","UPDATE","Harrison Street","Harrison Street","FUND-092","Harrison Street Social Infrastructure Fund","Harrison Street Infrastructure Fund, L.P.","HIGH","NAMED_FUND","EVERGREEN_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeUsdMm","5300","2607.1","Repository uses outdated fund name and unsupported size figure; primary SEC filings confirm rename and provide current fundraising amount semantics.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://reports.adviserinfo.sec.gov/reports/ADV/157983/PDF/157983.pdf | https://www.sec.gov/Archives/edgar/data/1744140/000174414026000003/xslFormDX01/primary_doc.xml | https://www.harrisonst.com/infrastructure/"
"UPD-064","UPDATE","Harrison Street","Harrison Street","FUND-092","Harrison Street Social Infrastructure Fund","Harrison Street Infrastructure Fund, L.P.","HIGH","NAMED_FUND","EVERGREEN_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeCurrency","—","USD","Repository uses outdated fund name and unsupported size figure; primary SEC filings confirm rename and provide current fundraising amount semantics.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://reports.adviserinfo.sec.gov/reports/ADV/157983/PDF/157983.pdf | https://www.sec.gov/Archives/edgar/data/1744140/000174414026000003/xslFormDX01/primary_doc.xml | https://www.harrisonst.com/infrastructure/"
"UPD-064","UPDATE","Harrison Street","Harrison Street","FUND-092","Harrison Street Social Infrastructure Fund","Harrison Street Infrastructure Fund, L.P.","HIGH","NAMED_FUND","EVERGREEN_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeAmount","—","2607100000","Repository uses outdated fund name and unsupported size figure; primary SEC filings confirm rename and provide current fundraising amount semantics.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://reports.adviserinfo.sec.gov/reports/ADV/157983/PDF/157983.pdf | https://www.sec.gov/Archives/edgar/data/1744140/000174414026000003/xslFormDX01/primary_doc.xml | https://www.harrisonst.com/infrastructure/"
"UPD-064","UPDATE","Harrison Street","Harrison Street","FUND-092","Harrison Street Social Infrastructure Fund","Harrison Street Infrastructure Fund, L.P.","HIGH","NAMED_FUND","EVERGREEN_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeBasis","—","AMOUNT_SOLD","Repository uses outdated fund name and unsupported size figure; primary SEC filings confirm rename and provide current fundraising amount semantics.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://reports.adviserinfo.sec.gov/reports/ADV/157983/PDF/157983.pdf | https://www.sec.gov/Archives/edgar/data/1744140/000174414026000003/xslFormDX01/primary_doc.xml | https://www.harrisonst.com/infrastructure/"
"UPD-064","UPDATE","Harrison Street","Harrison Street","FUND-092","Harrison Street Social Infrastructure Fund","Harrison Street Infrastructure Fund, L.P.","HIGH","NAMED_FUND","EVERGREEN_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeAsOf","—","2026-02-04","Repository uses outdated fund name and unsupported size figure; primary SEC filings confirm rename and provide current fundraising amount semantics.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://reports.adviserinfo.sec.gov/reports/ADV/157983/PDF/157983.pdf | https://www.sec.gov/Archives/edgar/data/1744140/000174414026000003/xslFormDX01/primary_doc.xml | https://www.harrisonst.com/infrastructure/"
"UPD-064","UPDATE","Harrison Street","Harrison Street","FUND-092","Harrison Street Social Infrastructure Fund","Harrison Street Infrastructure Fund, L.P.","HIGH","NAMED_FUND","EVERGREEN_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sourceUrls","https://www.sec.gov/Archives/edgar/data/1744138/000174413825000002/xslFormDX08/primary_doc.xml | https://www.sec.gov/Archives/edgar/data/1744140/000174414024000001/xslFormDX01/primary_doc.xml","https://www.sec.gov/Archives/edgar/data/1744140/000174414026000003/xslFormDX01/primary_doc.xml | https://reports.adviserinfo.sec.gov/reports/ADV/157983/PDF/157983.pdf","Repository uses outdated fund name and unsupported size figure; primary SEC filings confirm rename and provide current fundraising amount semantics.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://reports.adviserinfo.sec.gov/reports/ADV/157983/PDF/157983.pdf | https://www.sec.gov/Archives/edgar/data/1744140/000174414026000003/xslFormDX01/primary_doc.xml | https://www.harrisonst.com/infrastructure/"
"UPD-064","UPDATE","Harrison Street","Harrison Street","FUND-092","Harrison Street Social Infrastructure Fund","Harrison Street Infrastructure Fund, L.P.","HIGH","NAMED_FUND","EVERGREEN_ACTIVE","EXPLICIT_NA_MANDATE","—","—","strategyUrl","https://harrisonst.com/infrastructure/","https://www.harrisonst.com/infrastructure/","Repository uses outdated fund name and unsupported size figure; primary SEC filings confirm rename and provide current fundraising amount semantics.","RENAME_OR_CANONICAL_NAME | SIZE_OR_AMOUNT_CHANGE","https://reports.adviserinfo.sec.gov/reports/ADV/157983/PDF/157983.pdf | https://www.sec.gov/Archives/edgar/data/1744140/000174414026000003/xslFormDX01/primary_doc.xml | https://www.harrisonst.com/infrastructure/"
"UPD-065","UPDATE","I Squared Capital","I Squared Capital","FUND-093","ISQ Energy Transition Infrastructure Fund","ISQ Energy Transition Infrastructure Fund","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","investmentStrategy","Dedicated transition vehicle launched in 2023, targeting platform investments across clean-energy creation, storage, electrification, and related decarbonization infrastructure in North America and Europe.","Dedicated transition vehicle launched in 2023 targeting platform investments across clean-energy creation, storage, electrification, and related decarbonization infrastructure in North America and Europe.","The repository lacked size information and classified the fund as having reached financial close; the SEC filing reports an ongoing offering and an amount sold.","STATUS_TRANSITION | SIZE_OR_AMOUNT_CHANGE","https://isquaredcapital.com/cpt_news/i-squared-capital-accelerates-u-s-energy-transition-with-acquisition-of-oregons-premier-renewable-fuels-terminal/ | https://www.sec.gov/Archives/edgar/data/1987041/000198704124000003/xslFormDX01/primary_doc.xml"
"UPD-065","UPDATE","I Squared Capital","I Squared Capital","FUND-093","ISQ Energy Transition Infrastructure Fund","ISQ Energy Transition Infrastructure Fund","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","size","—","$881.6M amount sold","The repository lacked size information and classified the fund as having reached financial close; the SEC filing reports an ongoing offering and an amount sold.","STATUS_TRANSITION | SIZE_OR_AMOUNT_CHANGE","https://isquaredcapital.com/cpt_news/i-squared-capital-accelerates-u-s-energy-transition-with-acquisition-of-oregons-premier-renewable-fuels-terminal/ | https://www.sec.gov/Archives/edgar/data/1987041/000198704124000003/xslFormDX01/primary_doc.xml"
"UPD-065","UPDATE","I Squared Capital","I Squared Capital","FUND-093","ISQ Energy Transition Infrastructure Fund","ISQ Energy Transition Infrastructure Fund","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeUsdMm","—","881.6","The repository lacked size information and classified the fund as having reached financial close; the SEC filing reports an ongoing offering and an amount sold.","STATUS_TRANSITION | SIZE_OR_AMOUNT_CHANGE","https://isquaredcapital.com/cpt_news/i-squared-capital-accelerates-u-s-energy-transition-with-acquisition-of-oregons-premier-renewable-fuels-terminal/ | https://www.sec.gov/Archives/edgar/data/1987041/000198704124000003/xslFormDX01/primary_doc.xml"
"UPD-065","UPDATE","I Squared Capital","I Squared Capital","FUND-093","ISQ Energy Transition Infrastructure Fund","ISQ Energy Transition Infrastructure Fund","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeCurrency","—","USD","The repository lacked size information and classified the fund as having reached financial close; the SEC filing reports an ongoing offering and an amount sold.","STATUS_TRANSITION | SIZE_OR_AMOUNT_CHANGE","https://isquaredcapital.com/cpt_news/i-squared-capital-accelerates-u-s-energy-transition-with-acquisition-of-oregons-premier-renewable-fuels-terminal/ | https://www.sec.gov/Archives/edgar/data/1987041/000198704124000003/xslFormDX01/primary_doc.xml"
"UPD-065","UPDATE","I Squared Capital","I Squared Capital","FUND-093","ISQ Energy Transition Infrastructure Fund","ISQ Energy Transition Infrastructure Fund","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeNativeAmount","—","881627920","The repository lacked size information and classified the fund as having reached financial close; the SEC filing reports an ongoing offering and an amount sold.","STATUS_TRANSITION | SIZE_OR_AMOUNT_CHANGE","https://isquaredcapital.com/cpt_news/i-squared-capital-accelerates-u-s-energy-transition-with-acquisition-of-oregons-premier-renewable-fuels-terminal/ | https://www.sec.gov/Archives/edgar/data/1987041/000198704124000003/xslFormDX01/primary_doc.xml"
"UPD-065","UPDATE","I Squared Capital","I Squared Capital","FUND-093","ISQ Energy Transition Infrastructure Fund","ISQ Energy Transition Infrastructure Fund","HIGH","NAMED_FUND","CLOSED_ACTIVE","EXPLICIT_NA_MANDATE","—","—","sizeBasis","—","AMOUNT_SOLD","The repository lacked size information and classified the fund as having reached financial close; the SEC filing reports an ongoing offering and an amount sold.","STATUS_TRANSITION | SIZE_OR_AMOUNT_CHANGE","https://isquaredcapital.com/cpt_news/i-squared-capital-accelerates-u-s-energy-transition-with-acquisition-of-oregons-premier-renewable-fuels-terminal/ | https://www.sec.gov/Archives/edgar/data/1987041/000198704124000003/xslFormDX01/primary_doc.xml"
