runId,proposalHash,action,legacyId,managerName,fundName,field,before,after,confidence,evidenceUrls
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",managerName,null,"""DigitalBridge""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html; https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",regions,null,"[""Global"",""North America""]",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sectors,null,"[""Digital""]",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",size,null,"""$8.3B final close""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sizeAsOf,null,"""2021-12-31""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sizeNativeAmount,null,"""8300000000""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sizeNativeCurrency,null,"""USD""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sizeUsdMm,null,8300,HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",sourceUrls,null,"[""https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83"",""https://ir.digitalbridge.com/node/11786/html"",""https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9""]",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",strategies,null,"[""Value-Add""]",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",strategyUrl,null,"""https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",structure,null,"""Closed-End""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-166,DigitalBridge,"DigitalBridge Partners II, LP",vintage,null,"""2020""",HIGH,https://ir.digitalbridge.com/news-releases/news-release-details/digitalbridge-surpasses-target-close-second-flagship-fund-83; https://ir.digitalbridge.com/node/11786/html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",fundName,null,"""DigitalBridge Partners, LP""",HIGH,https://ir.digitalbridge.com/node/12381/html; https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06; https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",fundStatus,null,"""Financial Close""",HIGH,https://ir.digitalbridge.com/node/12381/html; https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06; https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",investmentStrategy,null,"""Flagship value-add digital infrastructure fund investing across connectivity, towers, fiber and data-center platforms.""",HIGH,https://ir.digitalbridge.com/node/12381/html; https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",legacyId,null,"""FUND-167""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",managerName,null,"""DigitalBridge""",HIGH,https://ir.digitalbridge.com/node/12381/html; https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06; https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",regions,null,"[""Global"",""North America""]",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sectors,null,"[""Digital""]",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",size,null,"""$4.059B final close""",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sizeAsOf,null,"""2019-12-31""",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sizeNativeAmount,null,"""4059000000""",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sizeNativeCurrency,null,"""USD""",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sizeUsdMm,null,4059,HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",sourceUrls,null,"[""https://ir.digitalbridge.com/node/12381/html"",""https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06"",""https://ir.digitalbridge.com/static-files/e9b2a84d-4cd5-46d7-b01e-d19cc58e82f9""]",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",strategies,null,"[""Value-Add""]",HIGH,https://ir.digitalbridge.com/node/12381/html; https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",strategyUrl,null,"""https://ir.digitalbridge.com/node/12381/html""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",structure,null,"""Closed-End""",HIGH,https://ir.digitalbridge.com/node/12381/html; https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-167,DigitalBridge,"DigitalBridge Partners, LP",vintage,null,"""2018""",HIGH,https://ir.digitalbridge.com/static-files/9e7ef26e-8303-4476-bcba-65eb1e479c06
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,fundName,null,"""InfraRed Infrastructure Fund VI""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,fundStatus,null,"""Financial Close""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,investmentStrategy,null,"""Value-add infrastructure equity strategy targeting energy transition, digital and transport assets across OECD markets including North America.""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,legacyId,null,"""FUND-169""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,managerName,null,"""InfraRed Capital Partners""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,regions,null,"[""Europe"",""North America""]",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,sectors,null,"[""Digital"",""Power & ET"",""Transportation""]",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,size,null,"""$1.0B+ commitments including co-investment vehicles and SMAs""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,sizeAsOf,null,"""2024-11-20""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,sizeBasis,null,"""COMMITMENTS""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,sizeNativeAmount,null,"""1000000000""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,sizeNativeCurrency,null,"""USD""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,sizeUsdMm,null,1000,HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,sourceUrls,null,"[""https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/""]",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,strategies,null,"[""Value-Add""]",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,strategyUrl,null,"""https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,structure,null,"""Closed-End""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-169,InfraRed Capital Partners,InfraRed Infrastructure Fund VI,vintage,null,"""2024""",HIGH,https://www.ircp.com/news/infrared-capital-partners-announces-1-billion-close-for-sixth-value-add-fund/
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,fundName,null,"""North Haven Infrastructure Partners III""",HIGH,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7B6A1F5A66-9F45-4E90-9F6A-8A9E0D8C2C4B%7D; https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,fundStatus,null,"""Financial Close""",HIGH,https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,investmentStrategy,null,"""Global value-add infrastructure equity fund investing in communications, energy, and transport infrastructure.""",HIGH,https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,legacyId,null,"""FUND-170""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,managerName,null,"""Morgan Stanley Infrastructure Partners""",HIGH,https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,regions,null,"[""Global"",""North America""]",HIGH,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7B6A1F5A66-9F45-4E90-9F6A-8A9E0D8C2C4B%7D; https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,sectors,null,"[""Digital"",""Midstream"",""Power & ET"",""Transportation""]",HIGH,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7B6A1F5A66-9F45-4E90-9F6A-8A9E0D8C2C4B%7D; https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,size,null,"""$5.5B final close""",HIGH,https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,sizeAsOf,null,"""2019-12-19""",HIGH,https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,sizeBasis,null,"""FINAL_CLOSE""",HIGH,https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,sizeNativeAmount,null,"""5500000000""",HIGH,https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,sizeNativeCurrency,null,"""USD""",HIGH,https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,sizeUsdMm,null,5500,HIGH,https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,sourceUrls,null,"[""https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7B6A1F5A66-9F45-4E90-9F6A-8A9E0D8C2C4B%7D"",""https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html""]",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,strategies,null,"[""Value-Add""]",HIGH,https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,strategyUrl,null,"""https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,structure,null,"""Closed-End""",HIGH,https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-170,Morgan Stanley Infrastructure Partners,North Haven Infrastructure Partners III,vintage,null,"""2019""",HIGH,https://www.morganstanley.com/im/en-sg/institutional-investor/about-us/newsroom/press-release/ms-nhip-iii-close.html
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,fundName,null,"""Stonepeak Infrastructure Fund IV""",HIGH,https://nj.gov/njbonds/treasury/doinvest/pdf/AlternativeInvestments/RealAsset/AgendaItem7c-StonepeakInfrastructureFundIV.pdf; https://stonepeak.com/in-the-news/bloomberg-stonepeak-closes-fourth-north-american-infrastructure-fund-with-14-billion-of-commitments; https://stonepeak.com/wp-content/uploads/2025/04/2025-Mid-Year-Market-and-Firm-Update-Presentation.pdf
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,fundStatus,null,"""Financial Close""",HIGH,https://stonepeak.com/in-the-news/bloomberg-stonepeak-closes-fourth-north-american-infrastructure-fund-with-14-billion-of-commitments; https://stonepeak.com/wp-content/uploads/2025/04/2025-Mid-Year-Market-and-Firm-Update-Presentation.pdf
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,investmentStrategy,null,"""Diversified North American infrastructure strategy targeting high-barrier assets across energy, transport, and digital sectors.""",HIGH,https://nj.gov/njbonds/treasury/doinvest/pdf/AlternativeInvestments/RealAsset/AgendaItem7c-StonepeakInfrastructureFundIV.pdf
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,legacyId,null,"""FUND-171""",HIGH,
2026-08-03-lineage-production-v2,161c1a51044fe6a7e4f7f342b273709bf195dbbb9d61bc95322b7bcf824d8693,CREATE,FUND-171,Stonepeak,Stonepeak Infrastructure Fund IV,managerName,null,"""Stonepeak""",HIGH,https://nj.gov/njbonds/treasury/doinvest/pdf/AlternativeInvestments/RealAsset/AgendaItem7c-StonepeakInfrastructureFundIV.pdf; https://stonepeak.com/in-the-news/bloomberg-stonepeak-closes-fourth-north-american-infrastructure-fund-with-14-billion-of-commitments; https://stonepeak.com/wp-content/uploads/2025/04/2025-Mid-Year-Market-and-Firm-Update-Presentation.pdf
